document_repository_link_id,document_id,repository_id,predictive_model_confidence,document_field_name_pruned,document_url,repository_url,label,this-repo-linked-in-paper,this-article-linked-in-repo,diff-repo-linked-in-paper,diff-article-linked-in-repo,notes
477470,470248,464286,0.999755322933197,Engineering,https://doi.org/10.48550/arxiv.2511.21365,https://github.com/leoqli/pff-net,,,,,,
358011,350970,344827,0.9996702671051025,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/2022.11.03.514906,https://github.com/saezlab/visiumms,,,,,,
220390,213610,207206,0.9996789693832397,Computer Science,https://doi.org/10.48550/arxiv.1810.13033,https://github.com/atticusg/multiplyquantifieddata,,,,,,
287410,280463,274226,0.9997238516807556,Physics and Astronomy,https://doi.org/10.48550/arxiv.2601.03817,https://github.com/travbaker/simplest-loophole-free,,,,,,
347515,340476,334331,0.9997137188911438,Medicine,https://doi.org/10.1016/j.neuroimage.2016.08.058,https://github.com/bcmd/bsx,,,,,,
348062,341022,334878,0.9994359612464905,Medicine,https://doi.org/10.1016/j.mcpdig.2023.02.003,https://github.com/chenwewu/retina,,,,,,
313997,307001,300813,0.9997335076332092,Medicine,https://doi.org/10.1126/scitranslmed.aba4373,https://github.com/yala/mirai,,,,,,
297135,290174,283951,0.9997411370277405,Medicine,https://doi.org/10.1016/j.artmed.2024.102825,https://github.com/zouliwen-1999/apesa,,,,,,
343142,336106,329958,0.9997348189353943,Physics and Astronomy,https://doi.org/10.48550/arxiv.2106.08533,https://github.com/feuerbutter/qsam,,,,,,
407381,400326,394197,0.9997684359550476,Other,https://doi.org/10.1093/aje/kwad234,https://github.com/lboe23/sandwich2stagesims,,,,,,
323451,316441,310267,0.9997251629829407,Medicine,https://doi.org/10.1007/978-3-031-44689-4_13,https://github.com/edwardferdian/diff-3,,,,,,
