document_repository_link_id,document_id,repository_id,predictive_model_confidence,document_field_name_pruned,document_url,repository_url,label,this-repo-linked-in-paper,this-article-linked-in-repo,diff-repo-linked-in-paper,diff-article-linked-in-repo,notes
375542,368499,362358,0.9997228980064392,Engineering,https://doi.org/10.1101/521096,https://github.com/pachterlab/poseidon,,,,,,
223625,216833,210441,0.9997151494026184,Physics and Astronomy,https://doi.org/10.1016/j.jcp.2024.113307,https://github.com/12138xs/dfvm,,,,,,
360430,353389,347246,0.9994768500328064,Other,https://doi.org/10.48550/arxiv.1606.06659,https://github.com/wlandau/fbseqcomputation,,,,,,
357867,350826,344683,0.9996746778488159,Other,https://doi.org/10.13140/2.1.5149.4086,https://github.com/xrubio/pandora,,,,,,
466629,459412,453445,0.9996572732925415,Other,https://doi.org/10.1101/2023.01.25.525395,https://github.com/diedrichsenlab/selective_recruitment,,,,,,
324591,317581,311407,0.9997554421424866,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/2023.06.21.545880,https://github.com/petergroth/flop,,,,,,
313264,306270,300080,0.9997197985649109,Physics and Astronomy,https://doi.org/10.1145/3411764.3445439,https://github.com/kun-ting/its-a-wrap,,,,,,
401679,394636,388495,0.9994353652000427,Computer Science,https://doi.org/10.48550/arxiv.1811.00301,https://github.com/blank-wang/dcase2018-task4,,,,,,
224763,217969,211579,0.9997108578681946,Physics and Astronomy,https://doi.org/10.1016/j.jocs.2022.101750,https://github.com/argonne-lcf/pythonfoam,,,,,,
487877,480643,474693,0.9997560381889343,Computer Science,https://doi.org/10.1109/tits.2022.3165662,https://github.com/bayegaspard/reinforcement-learning-using-actor-critic,,,,,,
